"file","level","status","exact","order_ok","n_missing","n_extra","missing","extra","signature"
"parl_2012_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2012_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2016_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2016_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2016_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2020_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2020_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2020_smd.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2024_elected.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl_2024_pr.csv","candidates","EXACT",TRUE,TRUE,0,0,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"parl2008_annulled_precincts.csv","candidates-legacy","LEGACY",FALSE,FALSE,NA,NA,"","","order_id,electoral_district_id,district_name_ka,precinct_number,precinct_id,number_of_voters,reason"
"parl2012_annulled_precincts.csv","candidates-legacy","LEGACY",FALSE,FALSE,NA,NA,"","","order_id,electoral_district_id,district_name_ka,precinct_number,precinct_id,number_of_voters,reason"
"pres_2008_presidential.csv","candidates-legacy","LEGACY",FALSE,FALSE,NA,NA,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"pres_2013_presidential.csv","candidates-legacy","LEGACY",FALSE,FALSE,NA,NA,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"pres_2018_presidential.csv","candidates-legacy","LEGACY",FALSE,FALSE,NA,NA,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"pres_2018_r2_presidential.csv","candidates-legacy","LEGACY",FALSE,FALSE,NA,NA,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
"pres_2024_indirect_presidential.csv","candidates-legacy","LEGACY",FALSE,FALSE,NA,NA,"","","election_id,sub_id,vote_type,party_id,party_label_ka,party_code,district_id,district_name_ka,list_order,ballot_number,first_name,last_name,name_ka,partisanship,elected,source"
